,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
5616,357975,Stephens,https://boardgamegeek.com/boardgame/357975,1,4,60,120,3.13
5617,100734,My Happy Farm,https://boardgamegeek.com/boardgame/100734,2,4,45,na,1.66
5618,232041,Deja Vu: Fragments of Memory,https://boardgamegeek.com/boardgame/232041,2,4,45,90,2.67
5619,206805,"Agricola, Master of Britain",https://boardgamegeek.com/boardgame/206805,1,na,60,90,2.56
5620,1576,Gettysburg (125th Anniversary Edition),https://boardgamegeek.com/boardgame/1576,2,na,90,na,1.96
5621,221669,Dawn of Peacemakers,https://boardgamegeek.com/boardgame/221669,1,4,60,120,2.94
5622,252297,OrcQuest WarPath,https://boardgamegeek.com/boardgame/252297,1,6,45,90,3.48
5623,17988,Die Dolmengötter,https://boardgamegeek.com/boardgame/17988,2,5,30,na,2.2
5624,3190,Quixo,https://boardgamegeek.com/boardgame/3190,2,4,15,na,1.62
5625,149620,Decision at Elst: An Advanced Squad Leader Starter Kit Historical Module,https://boardgamegeek.com/boardgame/149620,2,na,360,720,3.82
5626,376363,Sweet Mess: Pastry Competition,https://boardgamegeek.com/boardgame/376363,1,4,45,90,2.79
5627,159575,Dracula's Feast,https://boardgamegeek.com/boardgame/159575,4,8,10,15,1.38
5628,23950,Viktory II,https://boardgamegeek.com/boardgame/23950,2,8,60,na,2.41
5629,165004,ONUS! Rome Vs Carthage,https://boardgamegeek.com/boardgame/165004,1,4,60,na,2.81
5630,146559,Infamy,https://boardgamegeek.com/boardgame/146559,3,4,60,na,2.86
5631,432527,Ethnos: 2nd Edition,https://boardgamegeek.com/boardgame/432527,1,6,60,na,2.2
5632,265752,Exceed: Street Fighter – Ryu Box,https://boardgamegeek.com/boardgame/265752,2,na,15,25,2.57
5633,182352,Exodus Fleet,https://boardgamegeek.com/boardgame/182352,2,5,60,120,2.95
5634,292907,The Deadlies,https://boardgamegeek.com/boardgame/292907,3,6,30,na,1.44
5635,128174,Dragon Farkle,https://boardgamegeek.com/boardgame/128174,2,5,30,na,1.5
5636,331647,Mazescape: Labýrinthos,https://boardgamegeek.com/boardgame/331647,1,na,5,90,1.08
5637,1982,Black Spy,https://boardgamegeek.com/boardgame/1982,3,6,45,na,1.4
5638,76,Air Baron,https://boardgamegeek.com/boardgame/76,2,6,120,na,2.55
5639,345122,Holly Jolly,https://boardgamegeek.com/boardgame/345122,2,4,20,30,1.33
5640,242569,Penny Papers Adventures: The Valley of Wiraqocha,https://boardgamegeek.com/boardgame/242569,1,99,20,na,1.91
5641,101013,Ninja: Legend of the Scorpion Clan,https://boardgamegeek.com/boardgame/101013,2,4,45,na,2.65
5642,10431,Epic Armageddon,https://boardgamegeek.com/boardgame/10431,2,8,120,na,3.1
5643,182,Hungry,https://boardgamegeek.com/boardgame/182,2,4,30,na,1.42
5644,145975,Hoplite: Warfare in the Persian-Hellenistic Age 4th-5th Century BC,https://boardgamegeek.com/boardgame/145975,1,4,60,480,3.47
5645,4488,Scarab Lords,https://boardgamegeek.com/boardgame/4488,2,na,20,40,1.91
5646,284982,Drako: Knights & Trolls,https://boardgamegeek.com/boardgame/284982,2,na,30,na,1.7
5647,418812,Little Alchemists,https://boardgamegeek.com/boardgame/418812,2,4,20,40,2.18
5648,180761,Dreamwell,https://boardgamegeek.com/boardgame/180761,2,4,45,na,2.13
5649,114903,Castellan,https://boardgamegeek.com/boardgame/114903,2,na,30,45,1.44
5650,24947,The Spoils,https://boardgamegeek.com/boardgame/24947,2,6,40,na,2.77
5651,186904,The Champion of the Wild,https://boardgamegeek.com/boardgame/186904,3,8,20,35,1.21
5652,213648,South Pacific: Breaking the Bismarck Barrier 1942-1943,https://boardgamegeek.com/boardgame/213648,2,na,90,120,4.13
5653,8920,BuyWord,https://boardgamegeek.com/boardgame/8920,1,4,45,na,1.8
5654,281132,Cover Your Kingdom,https://boardgamegeek.com/boardgame/281132,2,8,25,40,1.8
5655,415090,Rainbow,https://boardgamegeek.com/boardgame/415090,2,6,10,20,1.4
5656,418542,Rome: Fate of an Empire,https://boardgamegeek.com/boardgame/418542,1,na,60,90,3.97
5657,3855,Crimson Skies,https://boardgamegeek.com/boardgame/3855,2,na,180,na,2.93
5658,7263,Nertz,https://boardgamegeek.com/boardgame/7263,2,6,60,na,1.3
5659,10167,Zombies!!! 4: The End...,https://boardgamegeek.com/boardgame/10167,2,6,60,120,1.67
5660,189222,Saltlands,https://boardgamegeek.com/boardgame/189222,1,6,90,120,2.75
5661,354892,That's Pretty Clever! Kids,https://boardgamegeek.com/boardgame/354892,2,4,15,na,1.09
5662,7843,Caesar: Conquest of Gaul,https://boardgamegeek.com/boardgame/7843,2,4,240,na,3.53
5663,144574,Last Chance for Victory: The Battle of Gettysburg,https://boardgamegeek.com/boardgame/144574,2,na,60,na,4.11
5664,194061,Cult: Choose Your God Wisely,https://boardgamegeek.com/boardgame/194061,2,5,45,90,3.0
5665,170669,Old School Tactical: Volume 1 – Fighting on the Eastern Front 1941/42,https://boardgamegeek.com/boardgame/170669,2,na,60,na,2.79
5666,8521,Whistling Death,https://boardgamegeek.com/boardgame/8521,1,4,240,na,4.34
5667,6481,Ada's Library,https://boardgamegeek.com/boardgame/6481,2,na,20,na,1.68
5668,198087,Arquebus: Men of Iron Volume IV – The Battles for Northern Italy 1495-1544,https://boardgamegeek.com/boardgame/198087,2,na,60,300,3.0
5669,6930,Sweden Fights On,https://boardgamegeek.com/boardgame/6930,2,na,240,na,3.57
5670,266446,Sherlock: Paradero Desconocido,https://boardgamegeek.com/boardgame/266446,1,8,60,na,1.89
5671,368974,Vienna,https://boardgamegeek.com/boardgame/368974,2,4,30,90,3.06
5672,364942,Flashback: Zombie Kidz,https://boardgamegeek.com/boardgame/364942,1,4,30,na,1.33
5673,27532,Vineta,https://boardgamegeek.com/boardgame/27532,2,6,45,na,2.01
5674,11865,Koi-Koi,https://boardgamegeek.com/boardgame/11865,2,4,30,na,1.73
5675,3218,The Arab-Israeli Wars: Tank Battles in the Mideast,https://boardgamegeek.com/boardgame/3218,2,na,240,na,3.21
5676,262498,Puzzle Dungeon,https://boardgamegeek.com/boardgame/262498,1,na,10,20,2.0
5677,388367,Innovation Ultimate,https://boardgamegeek.com/boardgame/388367,2,5,30,60,2.9
5678,29903,Chang Cheng,https://boardgamegeek.com/boardgame/29903,2,4,60,na,2.29
5679,4562,Mogul,https://boardgamegeek.com/boardgame/4562,3,6,45,na,1.93
5680,4550,1000 Blank White Cards,https://boardgamegeek.com/boardgame/4550,3,99,60,na,1.38
5681,391290,Ecosystem: Savanna,https://boardgamegeek.com/boardgame/391290,1,6,15,20,1.92
5682,135877,Fish Cook,https://boardgamegeek.com/boardgame/135877,2,6,45,na,1.86
5683,205164,Old School Tactical: Volume 2 – West Front 1944/45,https://boardgamegeek.com/boardgame/205164,2,3,45,180,3.08
5684,57998,Boże Igrzysko,https://boardgamegeek.com/boardgame/57998,3,4,120,na,3.57
5685,200551,30 Rails,https://boardgamegeek.com/boardgame/200551,1,8,20,30,1.73
5686,49276,"Battle for Moscow: Operation Typhoon, 1941",https://boardgamegeek.com/boardgame/49276,1,2,50,na,1.58
5687,107148,Wings of Glory: WW2 Starter Set,https://boardgamegeek.com/boardgame/107148,2,4,45,na,2.62
5688,36887,Waterloo,https://boardgamegeek.com/boardgame/36887,2,na,180,na,3.25
5689,13354,Car Wars Compendium,https://boardgamegeek.com/boardgame/13354,2,8,45,na,3.28
5690,295221,With a Smile & a Gun,https://boardgamegeek.com/boardgame/295221,1,2,30,na,2.6
5691,271524,TIME Stories Revolution: A Midsummer Night,https://boardgamegeek.com/boardgame/271524,1,4,180,na,2.33
5692,231554,Herbalism,https://boardgamegeek.com/boardgame/231554,3,4,15,30,1.93
5693,313093,Four Humours,https://boardgamegeek.com/boardgame/313093,1,6,45,60,2.16
5694,331363,Captain's Log,https://boardgamegeek.com/boardgame/331363,1,4,60,240,4.24
5695,293972,Loot of Lima,https://boardgamegeek.com/boardgame/293972,1,5,60,90,2.67
5696,398032,Dungeon Kart,https://boardgamegeek.com/boardgame/398032,2,8,30,60,2.18
5697,255990,Nemeton,https://boardgamegeek.com/boardgame/255990,2,4,75,na,2.5
5698,2640,Babylon 5 Collectible Card Game,https://boardgamegeek.com/boardgame/2640,2,10,60,na,3.12
5699,222862,Archmage,https://boardgamegeek.com/boardgame/222862,1,4,60,120,3.24
5700,20078,Monmouth,https://boardgamegeek.com/boardgame/20078,2,na,240,na,2.59
5701,320446,Corduba 27 a.C.,https://boardgamegeek.com/boardgame/320446,1,4,90,180,3.94
5702,218161,Pit Crew,https://boardgamegeek.com/boardgame/218161,2,9,15,30,1.2
5703,35400,Nations at War: White Star Rising,https://boardgamegeek.com/boardgame/35400,2,na,45,240,2.6
5704,207568,Baptism By Fire: The Battle of Kasserine,https://boardgamegeek.com/boardgame/207568,1,2,240,720,4.0
5705,424219,Zenith,https://boardgamegeek.com/boardgame/424219,2,4,25,35,2.31
5706,197790,Vinyl,https://boardgamegeek.com/boardgame/197790,1,5,60,na,2.43
5707,21373,Federation Commander: Romulan Border,https://boardgamegeek.com/boardgame/21373,2,8,60,na,3.51
5708,422019,Duck & Cover,https://boardgamegeek.com/boardgame/422019,2,7,15,20,1.0
5709,8515,Hybrid,https://boardgamegeek.com/boardgame/8515,2,na,120,na,3.16
5710,146922,Chain of Command,https://boardgamegeek.com/boardgame/146922,2,4,120,na,3.23
5711,3061,Samurai: Warfare in the 16th Century Japan,https://boardgamegeek.com/boardgame/3061,2,na,180,na,3.39
5712,89,Blue vs. Gray,https://boardgamegeek.com/boardgame/89,2,4,120,na,2.8
5713,132620,Gobbit,https://boardgamegeek.com/boardgame/132620,2,8,10,20,1.28
5714,254976,Skylands,https://boardgamegeek.com/boardgame/254976,2,4,30,45,2.18
5715,870,Empires of the Ancient World,https://boardgamegeek.com/boardgame/870,3,5,120,180,2.98
5716,62972,The Barbarossa Campaign,https://boardgamegeek.com/boardgame/62972,1,na,40,na,3.07
5717,64897,Formule Dé,https://boardgamegeek.com/boardgame/64897,2,10,120,na,2.17
5718,322476,Fighters of the Pacific,https://boardgamegeek.com/boardgame/322476,2,na,120,na,2.13
5719,220774,Codenames: Marvel,https://boardgamegeek.com/boardgame/220774,2,8,15,na,1.17
5720,330769,Saladin,https://boardgamegeek.com/boardgame/330769,2,na,45,60,1.92
5721,399011,Barrio,https://boardgamegeek.com/boardgame/399011,1,4,20,30,2.0
5722,3573,Napoleon at Waterloo,https://boardgamegeek.com/boardgame/3573,1,2,60,120,1.88
5723,102,Klunker,https://boardgamegeek.com/boardgame/102,3,5,30,na,1.77
5724,338980,Mega Empires: The East,https://boardgamegeek.com/boardgame/338980,3,9,180,780,2.82
5725,34,Arkham Horror,https://boardgamegeek.com/boardgame/34,1,8,180,na,2.42
5726,179350,Bretagne,https://boardgamegeek.com/boardgame/179350,2,4,90,120,3.4
5727,171356,Argonauts,https://boardgamegeek.com/boardgame/171356,1,4,60,na,2.12
5728,286657,Beasty Bar 3: Born to Be Wild,https://boardgamegeek.com/boardgame/286657,2,4,20,na,1.78
5729,24770,Quietville,https://boardgamegeek.com/boardgame/24770,3,5,30,na,1.42
5730,244212,Railroad Rivals,https://boardgamegeek.com/boardgame/244212,1,5,30,60,2.06
5731,161297,Paradox,https://boardgamegeek.com/boardgame/161297,2,4,40,120,2.44
5732,3597,Strat-O-Matic Hockey,https://boardgamegeek.com/boardgame/3597,2,na,90,na,2.3
5733,22359,Steel Wolves: Germany's Submarine Campaign Against British & Allied Shipping – Vol 1 1939-43,https://boardgamegeek.com/boardgame/22359,1,na,60,9000,4.03
5734,217547,Can't Stop Express,https://boardgamegeek.com/boardgame/217547,1,4,30,na,1.35
5735,295490,Dodo,https://boardgamegeek.com/boardgame/295490,2,4,10,na,1.06
5736,220738,Topito,https://boardgamegeek.com/boardgame/220738,2,4,15,na,1.13
5737,2125,Amazons,https://boardgamegeek.com/boardgame/2125,2,na,30,na,2.81
5738,283748,Dragonscales,https://boardgamegeek.com/boardgame/283748,3,5,60,na,2.0
5739,358812,Basketboss,https://boardgamegeek.com/boardgame/358812,2,5,40,na,1.91
5740,261321,Ascension: Deliverance,https://boardgamegeek.com/boardgame/261321,1,4,30,na,2.0
5741,191579,Teenage Mutant Ninja Turtles Dice Masters,https://boardgamegeek.com/boardgame/191579,2,4,30,na,2.33
5742,72420,Braggart,https://boardgamegeek.com/boardgame/72420,2,6,30,na,1.21
5743,326624,Warhammer Underworlds: Direchasm,https://boardgamegeek.com/boardgame/326624,2,na,30,60,3.0
5744,1379,Ebbe & Flut,https://boardgamegeek.com/boardgame/1379,1,2,30,45,1.91
5745,104377,TSCHAK!,https://boardgamegeek.com/boardgame/104377,2,4,40,na,1.57
5746,196712,Battlestations: Second Edition,https://boardgamegeek.com/boardgame/196712,2,9,60,180,3.7
5747,378889,KINGs: TRICKTAKERs,https://boardgamegeek.com/boardgame/378889,2,5,30,40,2.6
5748,2281,Pictionary,https://boardgamegeek.com/boardgame/2281,3,16,90,na,1.23
5749,149896,Alien vs Predator: The Hunt Begins,https://boardgamegeek.com/boardgame/149896,1,3,60,120,3.48
5750,381247,Dragon Eclipse,https://boardgamegeek.com/boardgame/381247,1,2,60,120,2.82
5751,7118,Ace of Aces: Handy Rotary Deluxe Edition,https://boardgamegeek.com/boardgame/7118,2,na,20,na,1.84
5752,11269,"Roads to Leningrad: Battles of Soltsy and Staraya Russa, 1941",https://boardgamegeek.com/boardgame/11269,1,2,180,na,3.38
5753,281657,Malifaux (Third Edition),https://boardgamegeek.com/boardgame/281657,2,na,90,120,4.23
5754,12194,Munchkin Bites!,https://boardgamegeek.com/boardgame/12194,3,6,90,na,1.76
5755,17923,Anno Domini: Flopps,https://boardgamegeek.com/boardgame/17923,2,8,30,na,1.39
5756,847,Feudal,https://boardgamegeek.com/boardgame/847,2,6,90,na,2.3
5757,65825,Gettysburg,https://boardgamegeek.com/boardgame/65825,2,na,180,na,2.84
5758,6923,BattleTech: CityTech,https://boardgamegeek.com/boardgame/6923,2,6,90,na,3.4
5759,366129,Gang of Dice,https://boardgamegeek.com/boardgame/366129,2,4,30,na,1.14
5760,256317,Guild Master,https://boardgamegeek.com/boardgame/256317,2,4,60,120,2.9
5761,213149,The King's Will,https://boardgamegeek.com/boardgame/213149,2,4,50,90,3.18
5762,132019,Blood & Roses,https://boardgamegeek.com/boardgame/132019,2,na,120,na,2.84
5763,128921,Rattus Cartus,https://boardgamegeek.com/boardgame/128921,2,5,30,45,2.15
5764,318353,Soldiers in Postmen's Uniforms,https://boardgamegeek.com/boardgame/318353,1,na,60,75,2.63
5765,199780,Looterz,https://boardgamegeek.com/boardgame/199780,2,6,15,30,1.26
5766,182260,Agent Decker,https://boardgamegeek.com/boardgame/182260,1,na,20,90,1.9
5767,398898,High Season: Grand Hotel Roll & Write,https://boardgamegeek.com/boardgame/398898,2,4,45,90,2.44
5768,129359,Munchkin Pathfinder,https://boardgamegeek.com/boardgame/129359,3,6,60,90,1.63
5769,371140,Ticket to Ride: Northern Lights,https://boardgamegeek.com/boardgame/371140,2,5,30,60,1.67
5770,296483,The Great Race,https://boardgamegeek.com/boardgame/296483,2,4,60,na,2.25
5771,256478,Flotsam Fight,https://boardgamegeek.com/boardgame/256478,2,6,30,na,1.22
5772,146130,Coin Age,https://boardgamegeek.com/boardgame/146130,2,na,15,na,1.35
5773,344992,Evolution: New World,https://boardgamegeek.com/boardgame/344992,2,4,30,60,2.33
5774,166107,Matcha,https://boardgamegeek.com/boardgame/166107,2,na,20,na,1.67
5775,41474,Giro d'Italia: The Game,https://boardgamegeek.com/boardgame/41474,2,10,45,120,2.55
5776,265489,Gettysburg,https://boardgamegeek.com/boardgame/265489,1,2,60,90,2.05
5777,260524,Beyond Humanity: Colonies,https://boardgamegeek.com/boardgame/260524,1,5,60,180,3.52
5778,163641,Eminent Domain: Battlecruisers,https://boardgamegeek.com/boardgame/163641,3,5,20,30,1.92
5779,1412,Trendy,https://boardgamegeek.com/boardgame/1412,2,5,20,na,1.08
5780,353311,Star Trek: Super-Skill Pinball,https://boardgamegeek.com/boardgame/353311,1,4,45,na,2.0
5781,25294,Take It to the Limit!,https://boardgamegeek.com/boardgame/25294,1,6,45,na,2.05
5782,240014,Evil High Priest,https://boardgamegeek.com/boardgame/240014,2,5,40,90,2.63
5783,5571,Siege,https://boardgamegeek.com/boardgame/5571,2,6,180,na,2.33
5784,255456,Beneath the Med: Regia Marina at Sea 1940-1943,https://boardgamegeek.com/boardgame/255456,1,na,120,180,2.42
5785,275973,Curios,https://boardgamegeek.com/boardgame/275973,2,5,15,20,1.21
5786,267661,Crossing the Line: Aachen 1944,https://boardgamegeek.com/boardgame/267661,1,2,30,600,3.11
5787,250481,Meltwater: A Game of Tactical Starvation,https://boardgamegeek.com/boardgame/250481,2,na,60,na,2.32
5788,159143,HUE,https://boardgamegeek.com/boardgame/159143,2,5,10,na,1.47
5789,5297,World War I: 1914-1918,https://boardgamegeek.com/boardgame/5297,2,na,180,na,2.38
5790,8273,Alexandros,https://boardgamegeek.com/boardgame/8273,2,4,45,na,2.37
5791,322984,Shadows of Brimstone: City of the Ancients (Revised Edition),https://boardgamegeek.com/boardgame/322984,1,4,90,180,3.5
5792,393910,The Texas Chainsaw Massacre: Slaughterhouse,https://boardgamegeek.com/boardgame/393910,2,5,45,60,2.57
5793,69234,"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",https://boardgamegeek.com/boardgame/69234,2,na,120,na,4.03
5794,246535,DC Deck-Building Game: Rebirth,https://boardgamegeek.com/boardgame/246535,1,4,45,90,2.7
5795,248878,FlickFleet,https://boardgamegeek.com/boardgame/248878,2,na,10,30,1.75
5796,274861,Venice,https://boardgamegeek.com/boardgame/274861,1,5,60,90,3.03
5797,205185,Einstein: His Amazing Life and Incomparable Science,https://boardgamegeek.com/boardgame/205185,2,4,15,30,1.57
5798,374909,Dieson Crusoe,https://boardgamegeek.com/boardgame/374909,1,na,30,60,2.31
5799,1413,Attack Sub,https://boardgamegeek.com/boardgame/1413,2,na,30,na,2.24
5800,150761,Next War: India-Pakistan,https://boardgamegeek.com/boardgame/150761,2,na,240,480,4.15
5801,423632,Asian Tigers: A Story of Prosperity,https://boardgamegeek.com/boardgame/423632,1,4,120,na,3.71
5802,39932,"Chariots of Fire: Warfare in the Bronze Age, 2300-1200 B.C.",https://boardgamegeek.com/boardgame/39932,1,4,60,180,3.52
5803,28044,Pocket Civ,https://boardgamegeek.com/boardgame/28044,1,2,30,na,2.76
5804,169275,Pixel Tactics 4,https://boardgamegeek.com/boardgame/169275,2,na,45,na,1.67
5805,286081,Herrlof,https://boardgamegeek.com/boardgame/286081,2,3,30,45,1.37
5806,341931,K3,https://boardgamegeek.com/boardgame/341931,2,4,20,na,1.36
5807,10183,Napoleon at Leipzig,https://boardgamegeek.com/boardgame/10183,2,3,60,300,2.86
5808,94483,Hoot Owl Hoot!,https://boardgamegeek.com/boardgame/94483,2,4,15,na,1.05
5809,117838,Oz Fluxx,https://boardgamegeek.com/boardgame/117838,2,6,10,40,1.52
5810,42142,Doctor Who: Solitaire Story Game,https://boardgamegeek.com/boardgame/42142,1,na,45,na,2.64
5811,282006,50 Clues: The Pendulum of the Dead,https://boardgamegeek.com/boardgame/282006,1,5,90,na,2.06
5812,252985,"Legendary: A Marvel Deck Building Game – Marvel Studios, Phase 1",https://boardgamegeek.com/boardgame/252985,1,5,30,60,2.4
5813,111081,Animal Upon Animal: Crest Climbers,https://boardgamegeek.com/boardgame/111081,2,4,15,na,1.07
5814,153709,Pyramix,https://boardgamegeek.com/boardgame/153709,2,4,15,na,1.29
5815,245431,Jurassic Park: Danger!,https://boardgamegeek.com/boardgame/245431,2,5,50,na,2.09
5816,1669,Mosby's Raiders: Guerilla Warfare in the Civil War,https://boardgamegeek.com/boardgame/1669,1,na,120,na,2.53
5817,247785,Chartered: The Golden Age,https://boardgamegeek.com/boardgame/247785,2,6,60,90,2.0
5818,319263,One Card Dungeon,https://boardgamegeek.com/boardgame/319263,1,na,15,60,1.62
5819,260147,Europe Divided,https://boardgamegeek.com/boardgame/260147,2,na,60,75,2.78
5820,136558,Expedition: Famous Explorers,https://boardgamegeek.com/boardgame/136558,2,6,90,na,1.96
5821,374039,Tiny Epic Crimes,https://boardgamegeek.com/boardgame/374039,1,4,30,60,2.43
5822,235465,Karuba: The Card Game,https://boardgamegeek.com/boardgame/235465,2,6,10,15,1.25
5823,158886,Stonewall's Sword: The Battle of Cedar Mountain,https://boardgamegeek.com/boardgame/158886,1,2,180,na,3.11
5824,193265,Port Royal: Unterwegs!,https://boardgamegeek.com/boardgame/193265,2,4,15,30,1.08
5825,351488,Six Second Scribbles,https://boardgamegeek.com/boardgame/351488,2,8,15,30,1.0
5826,91671,Da ist der Wurm drin,https://boardgamegeek.com/boardgame/91671,2,4,15,20,1.0
5827,360641,Maladum: Dungeons of Enveron,https://boardgamegeek.com/boardgame/360641,1,6,45,120,3.82
5828,173649,King Chocolate,https://boardgamegeek.com/boardgame/173649,2,5,30,60,2.3
5829,381790,Deadly Dowagers,https://boardgamegeek.com/boardgame/381790,2,6,30,90,1.86
5830,63758,Mr. Madison's War: The Incredible War of 1812,https://boardgamegeek.com/boardgame/63758,2,na,150,240,2.74
5831,132148,Napoleon against Europe,https://boardgamegeek.com/boardgame/132148,2,na,120,900,3.82
5832,163937,World of Yo-Ho,https://boardgamegeek.com/boardgame/163937,2,4,45,90,2.14
5833,398684,Skyrockets: Festivals of Fire,https://boardgamegeek.com/boardgame/398684,2,5,10,15,1.5
5834,155460,The Hobbit: An Unexpected Journey Deck-Building Game,https://boardgamegeek.com/boardgame/155460,2,5,45,na,2.17
5835,292363,Die of the Dead,https://boardgamegeek.com/boardgame/292363,2,5,30,50,1.93
5836,320855,Sakura Arms: Yurina Box,https://boardgamegeek.com/boardgame/320855,2,na,10,20,3.22
5837,195242,Tanks: Panther vs Sherman Starter Set,https://boardgamegeek.com/boardgame/195242,2,na,60,na,1.76
5838,338467,Zuuli,https://boardgamegeek.com/boardgame/338467,1,6,15,na,1.64
5839,36314,Where Eagles Dare: The Battle for Hell's Highway,https://boardgamegeek.com/boardgame/36314,2,na,120,2400,3.48
5840,374134,Chandigarh,https://boardgamegeek.com/boardgame/374134,2,4,45,60,2.22
5841,696,The Big Idea,https://boardgamegeek.com/boardgame/696,3,6,45,na,1.32
5842,55165,Bisikle,https://boardgamegeek.com/boardgame/55165,1,4,30,na,1.64
5843,102610,Shitenno,https://boardgamegeek.com/boardgame/102610,2,4,60,na,2.73
5844,13084,Volcano,https://boardgamegeek.com/boardgame/13084,1,6,30,na,2.35
5845,244505,Pikoko,https://boardgamegeek.com/boardgame/244505,3,5,30,na,1.91
5846,203270,Gorechosen,https://boardgamegeek.com/boardgame/203270,2,4,25,75,1.89
5847,57073,The Fires of Midway: The Carrier Battles of 1942,https://boardgamegeek.com/boardgame/57073,1,4,60,na,2.51
5848,257001,Munchkin Dungeon,https://boardgamegeek.com/boardgame/257001,2,5,60,90,2.13
5849,25685,Blackbeard: The Golden Age of Piracy,https://boardgamegeek.com/boardgame/25685,1,5,120,na,3.33
5850,319592,Micro Dojo,https://boardgamegeek.com/boardgame/319592,1,2,10,30,2.07
5851,191073,Vampire Queen,https://boardgamegeek.com/boardgame/191073,3,12,30,na,1.09
5852,256297,Transformers Trading Card Game,https://boardgamegeek.com/boardgame/256297,2,na,30,na,2.0
5853,209511,Atlanta Is Ours,https://boardgamegeek.com/boardgame/209511,1,2,60,7920,3.67
5854,301616,"Hood Strikes North: The Tennessee Campaign, Fall 1864",https://boardgamegeek.com/boardgame/301616,1,2,120,1920,3.36
5855,322014,All-Star Draft,https://boardgamegeek.com/boardgame/322014,2,6,45,na,2.27
5856,172844,Charms,https://boardgamegeek.com/boardgame/172844,3,4,60,na,2.25
5857,41762,Fastrack,https://boardgamegeek.com/boardgame/41762,2,na,10,na,1.0
5858,221366,Epic Spell Wars of the Battle Wizards: Melee at Murdershroom Marsh,https://boardgamegeek.com/boardgame/221366,2,6,30,na,1.6
5859,5071,Sjoelen,https://boardgamegeek.com/boardgame/5071,1,4,30,na,1.16
5860,12283,Manifest Destiny,https://boardgamegeek.com/boardgame/12283,3,5,180,240,3.15
5861,17997,Anno Domini: Sex & Crime,https://boardgamegeek.com/boardgame/17997,2,8,30,na,1.39
5862,344405,Cartaventura: Oklahoma,https://boardgamegeek.com/boardgame/344405,1,6,60,na,1.11
5863,217353,Assembly,https://boardgamegeek.com/boardgame/217353,1,4,10,20,1.17
5864,43264,Pocket Rockets,https://boardgamegeek.com/boardgame/43264,2,4,20,na,1.49
5865,248584,Pantone: The Game,https://boardgamegeek.com/boardgame/248584,2,20,10,20,1.09
5866,337389,Snakesss,https://boardgamegeek.com/boardgame/337389,4,8,20,na,1.09
5867,145219,Craftsmen,https://boardgamegeek.com/boardgame/145219,2,5,120,180,4.02
5868,286830,Tajuto,https://boardgamegeek.com/boardgame/286830,2,4,45,60,2.05
5869,46782,Rush n' Crush,https://boardgamegeek.com/boardgame/46782,3,6,60,na,2.21
5870,362868,Fire & Stone: Siege of Vienna 1683,https://boardgamegeek.com/boardgame/362868,2,na,60,90,2.5
5871,256883,Comanauts,https://boardgamegeek.com/boardgame/256883,2,4,90,120,2.65
5872,238889,Tales of the Northlands: The Sagas of Noggin the Nog,https://boardgamegeek.com/boardgame/238889,1,4,120,150,3.8
5873,158991,Hannin Wa Odoru,https://boardgamegeek.com/boardgame/158991,3,8,10,na,1.16
5874,387763,How Dare You?,https://boardgamegeek.com/boardgame/387763,2,10,15,na,1.13
5875,359502,Casting Shadows,https://boardgamegeek.com/boardgame/359502,2,4,30,60,2.27
5876,143994,Capo Dei Capi,https://boardgamegeek.com/boardgame/143994,2,na,20,na,1.59
5877,25738,The Big Taboo,https://boardgamegeek.com/boardgame/25738,4,na,30,60,1.51
5878,332070,ONUS! Traianus,https://boardgamegeek.com/boardgame/332070,1,4,30,120,2.84
5879,181236,Bastion,https://boardgamegeek.com/boardgame/181236,1,4,45,90,2.42
5880,322,Tonga Bonga,https://boardgamegeek.com/boardgame/322,3,4,45,na,1.68
5881,2259,Afrika Korps,https://boardgamegeek.com/boardgame/2259,2,na,180,na,2.23
5882,90041,Principato,https://boardgamegeek.com/boardgame/90041,2,4,45,90,2.28
5883,217609,The Wars of Marcus Aurelius,https://boardgamegeek.com/boardgame/217609,1,na,30,90,2.35
5884,272541,Marvel Fluxx,https://boardgamegeek.com/boardgame/272541,2,6,5,30,1.38
5885,221368,DC Deck-Building Game: Confrontations,https://boardgamegeek.com/boardgame/221368,2,4,30,na,2.0
5886,17857,18Scan,https://boardgamegeek.com/boardgame/17857,2,4,180,na,3.65
5887,172507,Mmm!,https://boardgamegeek.com/boardgame/172507,1,6,15,20,1.29
5888,222643,The Lady and the Tiger,https://boardgamegeek.com/boardgame/222643,1,6,15,20,1.69
5889,332230,Unlock!: Heroic Adventures – Insert Coin,https://boardgamegeek.com/boardgame/332230,1,6,60,90,1.67
5890,42111,Fzzzt!,https://boardgamegeek.com/boardgame/42111,2,4,30,na,1.68
5891,235017,Santa's Workshop,https://boardgamegeek.com/boardgame/235017,2,5,45,60,2.0
5892,4921,"3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans",https://boardgamegeek.com/boardgame/4921,2,4,180,na,3.61
5893,85000,We Must Tell the Emperor,https://boardgamegeek.com/boardgame/85000,1,na,60,na,2.02
5894,4958,Ardennes,https://boardgamegeek.com/boardgame/4958,1,2,180,900,2.8
5895,391124,Kraftwagen: Age of Engineering,https://boardgamegeek.com/boardgame/391124,2,4,75,90,2.9
