,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
15831,12718,Shipwreck,https://boardgamegeek.com/boardgame/12718,2,10,60,na,2.63
15832,23908,Metromania,https://boardgamegeek.com/boardgame/23908,2,4,45,na,2.45
15833,8531,PDQ: The Pretty Darn Quick Word Game,https://boardgamegeek.com/boardgame/8531,1,12,15,na,1.0
15834,10267,Africa Orientale,https://boardgamegeek.com/boardgame/10267,2,na,120,na,3.18
15835,172837,Dead Man's Chest,https://boardgamegeek.com/boardgame/172837,3,8,20,30,1.21
15836,140626,Target: Iran,https://boardgamegeek.com/boardgame/140626,1,na,na,na,2.4
15837,17779,Kaiser,https://boardgamegeek.com/boardgame/17779,4,na,60,na,1.8
15838,8358,East Front Battles I: Blitzkrieg in the South,https://boardgamegeek.com/boardgame/8358,1,2,300,na,3.0
15839,260282,Pet Evil,https://boardgamegeek.com/boardgame/260282,2,6,30,na,2.0
15840,399094,Lecker Lava,https://boardgamegeek.com/boardgame/399094,2,4,20,na,1.0
15841,355947,Pin Pon!,https://boardgamegeek.com/boardgame/355947,2,4,15,na,1.0
15842,293391,Hour of Need: Judge and Jury,https://boardgamegeek.com/boardgame/293391,1,2,30,120,0.0
15843,3161,Port Stanley: Battle for the Falklands,https://boardgamegeek.com/boardgame/3161,2,na,360,na,2.93
15844,224060,Pigment,https://boardgamegeek.com/boardgame/224060,1,3,15,20,1.75
15845,143745,2WW: The War in Europe,https://boardgamegeek.com/boardgame/143745,2,3,120,na,2.57
15846,17529,Haggle,https://boardgamegeek.com/boardgame/17529,10,100,120,300,2.1
15847,20595,The Campaigns of King David: The Biblical Struggle for the Near East,https://boardgamegeek.com/boardgame/20595,2,5,180,360,3.2
15848,349947,"A game about quickly grabbing creatures that are totally different, and watching out for turnips.",https://boardgamegeek.com/boardgame/349947,2,3,2,4,1.0
15849,218615,Tropico,https://boardgamegeek.com/boardgame/218615,2,8,na,na,1.0
15850,4967,Rome at War II: Fading Legions,https://boardgamegeek.com/boardgame/4967,2,na,120,na,2.32
15851,20053,Red Vengeance,https://boardgamegeek.com/boardgame/20053,2,na,180,na,2.05
15852,291550,Foto Fish,https://boardgamegeek.com/boardgame/291550,2,4,15,20,1.0
15853,23845,Roller Rumble,https://boardgamegeek.com/boardgame/23845,1,4,60,na,2.0
15854,298147,Einer geht noch!,https://boardgamegeek.com/boardgame/298147,2,5,20,na,2.0
15855,21447,Brother against Brother,https://boardgamegeek.com/boardgame/21447,2,na,180,na,2.0
15856,220630,Boufbowl,https://boardgamegeek.com/boardgame/220630,2,na,30,45,2.33
15857,197633,"Agricola: Roman Campaign in Britain, AD 82-84",https://boardgamegeek.com/boardgame/197633,1,2,120,na,3.0
15858,125605,I'm the Boss!: The Card Game,https://boardgamegeek.com/boardgame/125605,3,6,45,na,1.75
15859,252712,Carrossel,https://boardgamegeek.com/boardgame/252712,2,4,30,45,2.25
15860,69232,Show Business,https://boardgamegeek.com/boardgame/69232,2,5,90,na,3.92
15861,27830,Gemlok,https://boardgamegeek.com/boardgame/27830,2,4,40,na,1.56
15862,377378,Compostate Bien: El Juego,https://boardgamegeek.com/boardgame/377378,2,5,30,90,1.5
15863,185987,Waroong Wars,https://boardgamegeek.com/boardgame/185987,3,5,20,40,1.38
15864,86006,Hinkel & Stein,https://boardgamegeek.com/boardgame/86006,2,4,60,na,1.25
15865,255962,No Swap No Pay,https://boardgamegeek.com/boardgame/255962,3,5,20,30,1.0
15866,127993,Manalath,https://boardgamegeek.com/boardgame/127993,2,na,30,na,2.0
15867,28843,300: The Board Game,https://boardgamegeek.com/boardgame/28843,2,4,30,na,1.89
15868,9197,The Seven Years War,https://boardgamegeek.com/boardgame/9197,2,6,240,na,2.93
15869,377393,Quizcarraldo's Pub Quiz: (Fast) unlösbare Bilderrätsel,https://boardgamegeek.com/boardgame/377393,1,12,30,60,1.0
15870,172885,Blindes Huhn (Second Edition),https://boardgamegeek.com/boardgame/172885,3,5,30,40,1.5
15871,140857,Renaissance Man,https://boardgamegeek.com/boardgame/140857,1,4,30,na,2.54
15872,264227,Ghostbusters x Men in Black: Ecto-terrestrial Invasion,https://boardgamegeek.com/boardgame/264227,1,4,75,na,3.33
15873,22756,Optimus Princeps: Les Guerres Daciques,https://boardgamegeek.com/boardgame/22756,2,na,120,na,2.54
15874,300090,Rose Ceremony,https://boardgamegeek.com/boardgame/300090,3,6,15,na,1.0
15875,209383,Savage Planet: The Fate of Fantos,https://boardgamegeek.com/boardgame/209383,3,6,45,90,3.6
15876,373829,Gin Crafters,https://boardgamegeek.com/boardgame/373829,2,4,40,na,0.0
15877,369449,Dark Souls: The Board Game – Painted World of Ariamis,https://boardgamegeek.com/boardgame/369449,1,3,90,120,3.0
15878,10756,Dancing Dice,https://boardgamegeek.com/boardgame/10756,2,6,30,na,1.11
15879,7703,Principles of War: 19th Century,https://boardgamegeek.com/boardgame/7703,2,8,180,na,0.0
15880,284926,"278th Squadron ""The Same 4 Cats"": SM79 Damned Hunchback",https://boardgamegeek.com/boardgame/284926,1,na,50,100,2.29
15881,319906,Kamigami Battles: Rise of the Old Ones,https://boardgamegeek.com/boardgame/319906,2,6,45,na,3.0
15882,130723,Banana Matcho,https://boardgamegeek.com/boardgame/130723,2,6,25,na,1.07
15883,244172,Sherlock Holmes: The Beginning,https://boardgamegeek.com/boardgame/244172,1,na,na,na,2.0
15884,161765,Railroads,https://boardgamegeek.com/boardgame/161765,3,5,120,na,3.0
15885,331747,Centurion,https://boardgamegeek.com/boardgame/331747,2,na,15,25,3.0
15886,182408,Commandos: Europe,https://boardgamegeek.com/boardgame/182408,1,na,na,na,0.0
15887,303994,Smart10: Junior,https://boardgamegeek.com/boardgame/303994,2,8,20,na,1.0
15888,95449,Fame Us,https://boardgamegeek.com/boardgame/95449,4,8,15,na,1.17
15889,142691,World Series of Yahtzee,https://boardgamegeek.com/boardgame/142691,2,4,20,na,1.0
15890,28879,The Quest for Shangri-La,https://boardgamegeek.com/boardgame/28879,2,6,120,na,2.67
15891,1390,Auf Kurs,https://boardgamegeek.com/boardgame/1390,2,6,60,na,2.06
15892,228882,Lagerstätten,https://boardgamegeek.com/boardgame/228882,3,5,75,120,3.0
15893,283353,Tee oder Kaffee,https://boardgamegeek.com/boardgame/283353,2,4,15,20,1.0
15894,39798,Deadlands: The Battle for Slaughter Gulch,https://boardgamegeek.com/boardgame/39798,2,6,60,na,2.92
15895,166931,Ghost Blaster,https://boardgamegeek.com/boardgame/166931,1,4,15,na,1.2
15896,11648,Warmaster,https://boardgamegeek.com/boardgame/11648,2,na,30,na,2.14
15897,4199,Mesopotamia:  Birth of Civilisation,https://boardgamegeek.com/boardgame/4199,2,5,180,na,2.0
15898,114,Ransom,https://boardgamegeek.com/boardgame/114,2,6,45,na,1.63
15899,249039,5 Minute Chase,https://boardgamegeek.com/boardgame/249039,2,4,5,15,1.6
15900,321755,Critter Cruise,https://boardgamegeek.com/boardgame/321755,1,4,10,20,1.0
15901,337460,Utopia,https://boardgamegeek.com/boardgame/337460,1,4,90,120,3.0
15902,18835,Credit Mobilier,https://boardgamegeek.com/boardgame/18835,2,5,60,na,2.08
15903,68083,Gold Mine,https://boardgamegeek.com/boardgame/68083,2,6,45,na,1.4
15904,18343,Wargame Design,https://boardgamegeek.com/boardgame/18343,na,na,na,na,2.33
15905,14010,Nonsense Classic,https://boardgamegeek.com/boardgame/14010,3,8,20,na,1.2
15906,34195,Kawaguchi's Gamble: Edson's Ridge – The Battle for Guadalcanal,https://boardgamegeek.com/boardgame/34195,2,na,120,180,3.0
15907,406257,SUMO,https://boardgamegeek.com/boardgame/406257,2,na,5,na,2.0
15908,36674,Albion 20,https://boardgamegeek.com/boardgame/36674,1,2,50,na,2.0
15909,280143,Volcanic Isle,https://boardgamegeek.com/boardgame/280143,2,4,45,60,1.67
15910,308455,All Rise,https://boardgamegeek.com/boardgame/308455,3,10,20,45,1.0
15911,420914,Iliad,https://boardgamegeek.com/boardgame/420914,2,na,30,na,2.5
15912,319593,Pizzeria,https://boardgamegeek.com/boardgame/319593,1,6,25,na,1.5
15913,6338,Seekrieg (Fourth Edition),https://boardgamegeek.com/boardgame/6338,2,na,120,na,3.9
15914,301083,"An Impossible War: The First Carlist War in the North, 1834-1838",https://boardgamegeek.com/boardgame/301083,2,na,180,420,3.33
15915,288583,Selfish: Zombie Edition,https://boardgamegeek.com/boardgame/288583,2,5,10,30,1.25
15916,8329,"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",https://boardgamegeek.com/boardgame/8329,1,2,120,na,2.63
15917,1402,Neolithibum,https://boardgamegeek.com/boardgame/1402,2,6,40,na,1.7
15918,318189,Nile Artifacts,https://boardgamegeek.com/boardgame/318189,2,4,20,30,2.0
15919,182487,Little Drop of Poison,https://boardgamegeek.com/boardgame/182487,3,8,15,30,1.0
15920,127229,1830 Cardgame,https://boardgamegeek.com/boardgame/127229,3,6,120,na,2.4
15921,2271,Creeper,https://boardgamegeek.com/boardgame/2271,2,na,20,na,1.88
15922,232800,Lancelot,https://boardgamegeek.com/boardgame/232800,2,4,60,90,2.75
15923,260335,Astro Drive,https://boardgamegeek.com/boardgame/260335,2,4,20,30,1.92
15924,10996,Zarcana,https://boardgamegeek.com/boardgame/10996,2,4,45,na,2.82
15925,407575,Rommel's War,https://boardgamegeek.com/boardgame/407575,2,na,30,60,2.75
15926,352821,Connecto,https://boardgamegeek.com/boardgame/352821,1,10,20,30,1.0
15927,1043,Pitstop,https://boardgamegeek.com/boardgame/1043,2,6,60,na,1.57
15928,380004,Goose Green,https://boardgamegeek.com/boardgame/380004,1,2,na,na,3.67
15929,413198,Operation Bøllebank,https://boardgamegeek.com/boardgame/413198,1,na,30,60,2.0
15930,164566,McJohny's,https://boardgamegeek.com/boardgame/164566,3,6,20,na,1.43
15931,200549,Royal Defense,https://boardgamegeek.com/boardgame/200549,2,4,30,90,2.0
15932,291154,Timeline: Brasil,https://boardgamegeek.com/boardgame/291154,2,6,15,30,1.33
15933,258325,Banjooli Xeet (Second Edition),https://boardgamegeek.com/boardgame/258325,2,5,30,na,1.75
15934,283591,Kingless,https://boardgamegeek.com/boardgame/283591,2,6,10,30,2.0
15935,155414,Angola: Cold War Struggle in Africa,https://boardgamegeek.com/boardgame/155414,1,2,na,na,3.25
15936,226502,Gladiator Gauntlet,https://boardgamegeek.com/boardgame/226502,1,na,10,20,1.5
15937,140235,Bolt Action: Assault on Normandy,https://boardgamegeek.com/boardgame/140235,2,99,120,na,2.0
15938,247576,Poetry Slam,https://boardgamegeek.com/boardgame/247576,3,10,25,45,1.5
15939,10561,Warsaw Pact,https://boardgamegeek.com/boardgame/10561,2,na,180,na,3.0
15940,176850,Human Interface: Nakamura Tower,https://boardgamegeek.com/boardgame/176850,2,6,60,180,3.67
15941,338797,Beccato,https://boardgamegeek.com/boardgame/338797,4,9,10,20,1.0
15942,370399,Boblin's Rebellion,https://boardgamegeek.com/boardgame/370399,1,4,30,40,2.0
15943,175224,Rumpelstiltskin,https://boardgamegeek.com/boardgame/175224,2,na,10,na,1.25
15944,282224,Cinephile,https://boardgamegeek.com/boardgame/282224,1,99,10,na,1.0
15945,136085,Die verzauberten Rumpelriesen,https://boardgamegeek.com/boardgame/136085,2,4,15,20,1.0
15946,170984,Timeline: Sports et Loisirs,https://boardgamegeek.com/boardgame/170984,2,8,15,na,1.0
15947,15712,Egyptian Ratscrew,https://boardgamegeek.com/boardgame/15712,2,10,30,na,1.23
15948,165627,Rincala,https://boardgamegeek.com/boardgame/165627,2,3,15,na,2.33
15949,155412,Red Tide West: The Cold War & World War III in Europe,https://boardgamegeek.com/boardgame/155412,1,2,na,na,3.5
15950,312726,Bubble King,https://boardgamegeek.com/boardgame/312726,1,6,15,20,1.0
15951,210411,Magic: The Gathering – Duel Decks: Jace vs. Vraska,https://boardgamegeek.com/boardgame/210411,2,na,na,na,0.0
15952,25628,Tranquility Base,https://boardgamegeek.com/boardgame/25628,1,4,90,na,2.0
15953,165090,CLUE: Firefly Edition,https://boardgamegeek.com/boardgame/165090,3,6,90,na,2.25
15954,20834,Husarengolf,https://boardgamegeek.com/boardgame/20834,2,4,15,na,0.0
15955,210401,Magic: The Gathering – Duel Decks: Knights vs. Dragons,https://boardgamegeek.com/boardgame/210401,2,na,na,na,0.0
15956,180599,Sly Dice,https://boardgamegeek.com/boardgame/180599,2,4,45,na,1.67
15957,246911,Streets Of Steel: Kickin' Asphalt,https://boardgamegeek.com/boardgame/246911,1,4,30,75,1.67
15958,82572,Dive! Diver! Die!,https://boardgamegeek.com/boardgame/82572,3,5,45,na,1.79
15959,157406,LACORSA Grand Prix Game,https://boardgamegeek.com/boardgame/157406,2,6,60,na,1.5
15960,340569,Blood Orders,https://boardgamegeek.com/boardgame/340569,2,4,60,120,3.11
15961,16829,"La Bataille de l'Ebre, 1938",https://boardgamegeek.com/boardgame/16829,2,na,240,na,2.63
15962,2781,My Word!,https://boardgamegeek.com/boardgame/2781,2,6,30,na,1.32
15963,235653,Robotech: Force of Arms,https://boardgamegeek.com/boardgame/235653,2,na,20,40,2.0
15964,29377,Decisive Victory 1918: Volume One – Soissons,https://boardgamegeek.com/boardgame/29377,2,na,480,600,2.5
15965,307172,Kingdom Maps,https://boardgamegeek.com/boardgame/307172,1,4,20,40,0.0
15966,40619,Tonga Island,https://boardgamegeek.com/boardgame/40619,2,4,20,40,1.8
15967,13919,"Shiloh: The Battle for Tennessee, 6-7 April, 1862",https://boardgamegeek.com/boardgame/13919,2,na,120,na,2.1
15968,111275,Fauna Kompakt,https://boardgamegeek.com/boardgame/111275,2,8,30,na,0.0
15969,334691,Judgement: Eternal Champions,https://boardgamegeek.com/boardgame/334691,2,4,30,90,3.5
15970,251854,Strange Vending Machine,https://boardgamegeek.com/boardgame/251854,3,6,20,30,2.0
15971,313543,Something Wild!,https://boardgamegeek.com/boardgame/313543,2,4,15,na,1.33
15972,89478,Imaginiff: 10th Anniversary Edition,https://boardgamegeek.com/boardgame/89478,3,8,35,na,1.0
15973,336031,Space Kraken,https://boardgamegeek.com/boardgame/336031,1,4,45,300,3.5
15974,333256,1914: Fureur à l'Est,https://boardgamegeek.com/boardgame/333256,2,na,90,120,2.25
15975,400166,RIP,https://boardgamegeek.com/boardgame/400166,2,5,15,na,0.0
15976,195476,Master Thief,https://boardgamegeek.com/boardgame/195476,3,6,15,30,2.0
15977,407233,Tenby,https://boardgamegeek.com/boardgame/407233,1,5,30,60,2.13
15978,128388,Librium,https://boardgamegeek.com/boardgame/128388,2,4,20,na,1.0
15979,39080,IGOR: The Monster Making Game,https://boardgamegeek.com/boardgame/39080,1,4,20,na,1.11
15980,85004,Interstellar Mayhem,https://boardgamegeek.com/boardgame/85004,2,6,30,na,2.0
15981,19591,Big Manitou,https://boardgamegeek.com/boardgame/19591,2,5,30,na,1.97
15982,147352,Cuboro Tricky Ways,https://boardgamegeek.com/boardgame/147352,2,4,30,na,2.5
15983,18265,Message to the Czar,https://boardgamegeek.com/boardgame/18265,2,5,30,na,1.95
15984,172278,Ether Wars,https://boardgamegeek.com/boardgame/172278,2,4,45,90,3.0
15985,25478,"Chattanooga: Gateway to Victory, Nov. 24-25, 1863",https://boardgamegeek.com/boardgame/25478,2,na,90,na,2.25
15986,209850,Reef Route,https://boardgamegeek.com/boardgame/209850,2,4,15,na,1.4
15987,228045,Neerwinden 1793,https://boardgamegeek.com/boardgame/228045,1,2,180,240,2.33
15988,376479,Exit: The Game – Kids: Riddles in Monsterville,https://boardgamegeek.com/boardgame/376479,1,4,45,90,0.0
15989,402668,Donde las papas queman,https://boardgamegeek.com/boardgame/402668,2,6,15,30,1.0
15990,21506,New Mastermind,https://boardgamegeek.com/boardgame/21506,2,5,30,na,1.78
15991,275086,Above,https://boardgamegeek.com/boardgame/275086,2,4,20,45,2.0
15992,75382,Karnaxis,https://boardgamegeek.com/boardgame/75382,1,6,60,na,3.22
15993,40602,Rabbit Hunt,https://boardgamegeek.com/boardgame/40602,2,4,20,na,1.5
15994,137328,Monster Café,https://boardgamegeek.com/boardgame/137328,2,4,20,na,1.0
15995,84470,Field of Glory Renaissance,https://boardgamegeek.com/boardgame/84470,2,4,na,na,2.78
15996,177977,All Things Zombie: Reloaded,https://boardgamegeek.com/boardgame/177977,1,6,60,240,3.33
15997,55896,Koplopers & Dwarsliggers,https://boardgamegeek.com/boardgame/55896,2,4,75,na,2.38
15998,128658,Heptalion,https://boardgamegeek.com/boardgame/128658,2,4,10,na,1.33
15999,374019,Fruition,https://boardgamegeek.com/boardgame/374019,3,6,10,20,1.0
16000,315978,Bitwa Warszawska,https://boardgamegeek.com/boardgame/315978,2,4,60,90,2.0
16001,183402,Space Planets,https://boardgamegeek.com/boardgame/183402,2,4,15,na,1.29
16002,304679,Ctrl,https://boardgamegeek.com/boardgame/304679,2,4,20,na,1.5
16003,192320,Rory's Story Cubes: Doctor Who,https://boardgamegeek.com/boardgame/192320,1,99,10,na,1.0
16004,328286,Mission ISS,https://boardgamegeek.com/boardgame/328286,1,4,90,na,2.29
16005,182955,Rory's Story Cubes: Moomin,https://boardgamegeek.com/boardgame/182955,1,12,20,na,1.0
16006,31846,Liberia: Descent Into Hell – The Liberian Civil War 1989-1996,https://boardgamegeek.com/boardgame/31846,2,na,300,na,3.08
16007,210406,Magic: The Gathering – Duel Decks: Sorin vs. Tibalt,https://boardgamegeek.com/boardgame/210406,2,na,na,na,0.0
16008,415707,Superclub Rivals,https://boardgamegeek.com/boardgame/415707,2,na,30,60,1.5
16009,328732,DELVE: A Solo Game of Digging Too Deep,https://boardgamegeek.com/boardgame/328732,1,na,10,60,3.0
16010,16719,Manhattan,https://boardgamegeek.com/boardgame/16719,2,6,60,na,2.0
16011,323834,Harry Potter: Catch the Snitch,https://boardgamegeek.com/boardgame/323834,2,na,40,60,3.0
16012,2061,A Line in the Sand,https://boardgamegeek.com/boardgame/2061,2,6,60,180,2.77
16013,6803,Pacru,https://boardgamegeek.com/boardgame/6803,2,4,45,na,3.33
16014,310290,Okko: Legendary Journey,https://boardgamegeek.com/boardgame/310290,1,2,40,45,2.5
16015,123923,Super Hero Squad Card Game,https://boardgamegeek.com/boardgame/123923,2,na,15,na,1.17
16016,259715,Contract,https://boardgamegeek.com/boardgame/259715,2,5,30,50,2.0
16017,353513,Sandwich MasterClass,https://boardgamegeek.com/boardgame/353513,3,8,15,30,1.0
16018,12505,Clash of the Eagles: Borodino & Friedland,https://boardgamegeek.com/boardgame/12505,2,na,na,na,2.33
16019,157973,Born to Serve,https://boardgamegeek.com/boardgame/157973,2,5,60,na,2.0
16020,293691,Rick and Morty: The Morty Zone Dice Game,https://boardgamegeek.com/boardgame/293691,2,4,15,20,1.0
16021,362942,Seasons of Arcadia,https://boardgamegeek.com/boardgame/362942,2,4,20,30,1.67
16022,224153,Cartouche Dynasties,https://boardgamegeek.com/boardgame/224153,2,na,30,45,2.0
16023,385633,Goats' Day Out,https://boardgamegeek.com/boardgame/385633,2,5,30,60,1.5
16024,208377,Guardians' Chronicles: Clash of Heroes,https://boardgamegeek.com/boardgame/208377,1,6,40,180,3.0
16025,210097,Nisyros,https://boardgamegeek.com/boardgame/210097,2,4,30,60,2.25
16026,199530,Commissioner Victor: The lost painting case,https://boardgamegeek.com/boardgame/199530,2,4,15,30,1.5
16027,100881,Scotland Yard Swiss Edition,https://boardgamegeek.com/boardgame/100881,2,6,45,na,2.0
16028,342545,Stichtag,https://boardgamegeek.com/boardgame/342545,3,5,30,na,2.0
16029,9866,Normandie 1944,https://boardgamegeek.com/boardgame/9866,2,na,90,240,3.0
16030,341193,Joystick Heroes,https://boardgamegeek.com/boardgame/341193,2,6,30,60,1.33
16031,366974,Fantasy Pub (Second Edition),https://boardgamegeek.com/boardgame/366974,2,4,30,60,1.5
16032,276669,Sensor Ghosts,https://boardgamegeek.com/boardgame/276669,1,4,20,30,2.0
16033,145381,The Outcast Heroes,https://boardgamegeek.com/boardgame/145381,2,4,30,na,2.71
16034,25973,Kannibohne,https://boardgamegeek.com/boardgame/25973,2,na,45,na,2.0
16035,6085,East & West: The Third Mondial War,https://boardgamegeek.com/boardgame/6085,2,6,360,na,3.33
16036,223330,Star Maps,https://boardgamegeek.com/boardgame/223330,1,4,30,na,1.33
16037,30020,La Belle Alliance: The Battle of Waterloo,https://boardgamegeek.com/boardgame/30020,1,2,120,240,2.18
16038,375567,All In: A Flip&Write Showdown,https://boardgamegeek.com/boardgame/375567,1,4,20,30,2.5
16039,117549,Bullenparty,https://boardgamegeek.com/boardgame/117549,2,5,20,na,1.88
16040,660,Riffifi,https://boardgamegeek.com/boardgame/660,3,5,15,na,1.0
16041,37724,Paul Koenig's D-Day: Juno – The Canadian Beach,https://boardgamegeek.com/boardgame/37724,2,na,50,na,1.65
16042,207905,Magic: The Gathering – Duel Decks: Speed vs. Cunning,https://boardgamegeek.com/boardgame/207905,2,na,na,na,3.0
16043,707,When Tigers Fight,https://boardgamegeek.com/boardgame/707,2,na,300,na,2.94
16044,379156,Wömmeln,https://boardgamegeek.com/boardgame/379156,1,8,20,na,1.2
16045,108789,Stein im Brett,https://boardgamegeek.com/boardgame/108789,2,6,20,na,2.67
16046,154307,"Warhammer 40,000: Kill Team",https://boardgamegeek.com/boardgame/154307,2,na,60,na,3.0
16047,95679,Oz,https://boardgamegeek.com/boardgame/95679,2,4,30,na,1.43
16048,358030,Disney Happiest Day Game,https://boardgamegeek.com/boardgame/358030,2,6,20,na,1.5
16049,1047,MeM,https://boardgamegeek.com/boardgame/1047,1,2,20,na,3.63
16050,329710,"Loot, Shoot, Whisky",https://boardgamegeek.com/boardgame/329710,2,na,5,na,1.0
16051,31971,Burgoo,https://boardgamegeek.com/boardgame/31971,2,5,15,na,1.23
16052,175689,Trenton 1776,https://boardgamegeek.com/boardgame/175689,2,na,60,120,1.8
16053,245695,Salamamba,https://boardgamegeek.com/boardgame/245695,1,5,35,na,2.0
16054,8743,"Saipan: Conquest of the Marianas, June 1944",https://boardgamegeek.com/boardgame/8743,2,na,90,na,2.0
16055,397159,Rewild,https://boardgamegeek.com/boardgame/397159,1,na,10,15,2.0
16056,281477,Lawrence of Arabia: The Arab Revolt 1917-18,https://boardgamegeek.com/boardgame/281477,1,na,60,90,2.33
16057,236861,Full Moon Jacket,https://boardgamegeek.com/boardgame/236861,1,6,45,120,2.33
16058,292962,The Suits: Season 3,https://boardgamegeek.com/boardgame/292962,2,na,10,na,0.0
16059,8101,Team Yankee,https://boardgamegeek.com/boardgame/8101,2,na,360,na,1.92
16060,253862,Little Monster That Came For Lunch And Stayed For Tea,https://boardgamegeek.com/boardgame/253862,2,4,15,25,1.5
16061,285250,Pencilvillage,https://boardgamegeek.com/boardgame/285250,1,na,45,60,2.5
16062,8923,Orion,https://boardgamegeek.com/boardgame/8923,1,4,20,na,2.0
16063,272692,Medieval Pong,https://boardgamegeek.com/boardgame/272692,2,6,10,na,1.0
16064,117997,Spot it! On the Road,https://boardgamegeek.com/boardgame/117997,2,8,15,na,1.0
16065,410273,Balconia,https://boardgamegeek.com/boardgame/410273,2,na,20,na,2.0
16066,9932,Champs de bataille: Soissons 486 et Poitiers 732,https://boardgamegeek.com/boardgame/9932,2,na,60,na,2.36
16067,264729,Ricochet Poker,https://boardgamegeek.com/boardgame/264729,2,8,10,na,1.5
16068,17433,Rezolution: A Dark Tomorrow,https://boardgamegeek.com/boardgame/17433,2,na,na,na,2.73
16069,80934,Cité,https://boardgamegeek.com/boardgame/80934,3,4,60,na,2.17
16070,257411,This Game Goes to Eleven,https://boardgamegeek.com/boardgame/257411,2,6,15,30,1.0
16071,6720,Warplan Dropshot,https://boardgamegeek.com/boardgame/6720,2,na,180,na,2.67
16072,266071,Obama Llama 2,https://boardgamegeek.com/boardgame/266071,4,20,30,na,1.0
16073,347970,Sinoda,https://boardgamegeek.com/boardgame/347970,2,6,20,60,2.8
16074,83228,Fairy Tale in My Pocket,https://boardgamegeek.com/boardgame/83228,1,2,10,na,1.0
16075,269440,Botanists,https://boardgamegeek.com/boardgame/269440,2,4,30,60,2.17
16076,197865,Ravingspire,https://boardgamegeek.com/boardgame/197865,1,6,40,240,2.44
16077,27682,Ultimate Werewolf: Whitebox Edition,https://boardgamegeek.com/boardgame/27682,7,31,60,na,1.33
16078,2296,Bermuda Triangle,https://boardgamegeek.com/boardgame/2296,2,4,30,na,1.22
16079,123399,Dragon Quest: Slime Race,https://boardgamegeek.com/boardgame/123399,2,5,na,na,1.33
16080,248082,Albuera 1811,https://boardgamegeek.com/boardgame/248082,2,na,60,120,2.25
16081,1628,Elric,https://boardgamegeek.com/boardgame/1628,1,4,120,na,2.47
16082,20136,Rabohnzel,https://boardgamegeek.com/boardgame/20136,3,5,90,na,2.25
16083,350759,Vault: A Solitaire Dice Game,https://boardgamegeek.com/boardgame/350759,1,na,10,20,1.27
16084,9846,Jours de gloire Campagne II: La Pologne,https://boardgamegeek.com/boardgame/9846,1,2,120,na,2.64
16085,366466,Murder Party Pocket: The Curtain Falls,https://boardgamegeek.com/boardgame/366466,1,6,60,na,1.0
16086,15391,"Death in the Trenches: The Great War, 1914-1918",https://boardgamegeek.com/boardgame/15391,1,2,960,na,3.0
16087,2605,Tri-Tactics,https://boardgamegeek.com/boardgame/2605,2,na,240,na,2.5
16088,17143,Ironclads and Ether Flyers,https://boardgamegeek.com/boardgame/17143,2,na,120,na,2.67
16089,108155,Fox's Party,https://boardgamegeek.com/boardgame/108155,2,5,10,na,1.0
16090,7870,Columns,https://boardgamegeek.com/boardgame/7870,2,na,30,na,1.2
16091,256609,Nunami,https://boardgamegeek.com/boardgame/256609,2,4,15,na,2.33
16092,257440,Dungeon Duel,https://boardgamegeek.com/boardgame/257440,2,na,20,40,2.33
16093,7169,Heroes of the Soviet Union:  The Defense of Mother Russia 1942-43,https://boardgamegeek.com/boardgame/7169,2,na,60,na,2.84
16094,984,Name Burst,https://boardgamegeek.com/boardgame/984,3,10,30,na,1.83
16095,33692,Brandubh,https://boardgamegeek.com/boardgame/33692,2,na,20,na,3.17
16096,325611,Runes of Zun,https://boardgamegeek.com/boardgame/325611,2,4,30,60,1.67
16097,403062,Unlock! Epic Adventures: Die siebte Vorstellung,https://boardgamegeek.com/boardgame/403062,1,6,60,na,0.0
16098,196328,Constantinople,https://boardgamegeek.com/boardgame/196328,1,na,10,45,1.5
16099,192496,Clash of the Cards,https://boardgamegeek.com/boardgame/192496,3,6,30,na,1.5
16100,4336,Cromwell's Victory: The Battle of Marston Moor,https://boardgamegeek.com/boardgame/4336,1,na,90,na,2.44
16101,34185,Cartagena: Die Goldinsel,https://boardgamegeek.com/boardgame/34185,2,4,45,na,1.83
16102,118336,Paul Koenig's Market-Garden: Eindhoven Bridge,https://boardgamegeek.com/boardgame/118336,2,na,50,na,1.8
16103,138869,Empires of Zidal,https://boardgamegeek.com/boardgame/138869,2,4,60,120,3.0
16104,7708,Hisss,https://boardgamegeek.com/boardgame/7708,2,5,15,na,1.02
16105,183400,Silly Shenanigans,https://boardgamegeek.com/boardgame/183400,2,4,15,na,1.29
16106,217794,Otto the Octopus,https://boardgamegeek.com/boardgame/217794,1,4,30,45,1.5
16107,122399,Bloqs,https://boardgamegeek.com/boardgame/122399,2,4,30,na,1.83
16108,111802,8-Bit Invaders,https://boardgamegeek.com/boardgame/111802,1,na,30,na,1.73
16109,6007,Fortress Stalingrad,https://boardgamegeek.com/boardgame/6007,2,na,240,na,2.45
16110,392117,Duo Regna,https://boardgamegeek.com/boardgame/392117,2,na,10,na,1.33
16111,228420,Schneeble,https://boardgamegeek.com/boardgame/228420,3,5,15,25,2.0
16112,345633,Something Wild! Star Wars The Mandalorian: Grogu Game,https://boardgamegeek.com/boardgame/345633,2,4,15,na,1.0
